Pesto Pasta,Pasta with Tomato Sauce,Hamburger,Pizza Margherita,Steak,Chicken Burger,Fish Filet,Grilled Chicken with Vegetables ,Escalope,Tuna Sandwich ,Ravioli,Quesadillas,Grilled Shrimps,Chocolate Tart,Lasagna,Biryani,Croissants,Mozzarella Sticks,Tacos,Ramen Noodles,Sushi,Tortillas,Brownies,Pepperoni Pizza,Mloukhiyeh,Falafel,Paella,Risotto,Ceasar Salad,Pasta Salad,Chicken Strips,French Fries,Mashed Potatoes,Riz 3a Djej,Doughnut,Pain Perdu,Cookies,Lazy Cake,Apple Pie,Macarons,Molten Chocolate Cake,Crêpes,Pancakes,Shawarma,Tiramisù,Shish Tawook,Bruschetta ,Spring Rolls,Fajitas,Lentil Soup,Fasoolia,Loubye,Omelette,Avocado Toast,Salmon Tartare,Guacamole,Garlic Bread,Eggplant Parmigiana,Roasted Cauliflower,Muffins,Custard,Banana Bread,Scrambled Eggs
1.237790382607168,3.8258560245794198,4.226698362239647,4.056562880920303,4.246872394341084,4.010941919114047,3.1953927952029706,3.909464308759155,4.168041400335076,3.154431353712461,3.5843084127486655,3.930531918841616,3.52063010887131,3.7795825225904265,3.966488734645544,3.3918902007470737,4.044479162660969,4.113997155042093,3.9406207159798563,3.6639272016827915,3.861645970639252,3.9645908418376417,4.228364004185698,3.904567855923687,3.3750044483535917,3.361420892121035,3.1608524211660347,3.484399782097047,3.609555242401024,3.5772603618603056,4.278997942780106,4.417371824848378,3.55993448180148,3.8323535289097737,4.07614129723151,4.042710200011609,4.2471570421048455,3.8469091626340717,3.2932101816427806,3.4085366853207844,4.114891860473184,4.294450444481182,4.076577373479808,4.265696506431061,3.8921549781851805,4.042614523929648,3.5206079351491875,3.504047364956228,4.084893842201313,3.3045450137415173,2.984670800918139,2.9809039214074486,3.5184405463178052,3.2846676747207804,3.070558203847877,3.572372257184215,3.9689184764069876,2.6925159193612322,2.950742405084164,3.5907506790855064,3.5684690932961787,3.3652354368941,3.5561996946194374
1.4370051148426959,4.550615772700592,4.9310686769664045,4.711247841295013,4.835567611802832,4.7263836252217555,3.096511832421052,4.2518702676931275,4.982134390179926,3.2720203762842486,3.733345753451117,4.2767371112261685,3.1517978518570935,4.6475958701825295,4.406121903234777,3.2838985594426755,4.8177308954329305,4.898835323635217,4.395326745483975,4.259137599652809,3.79621472267879,4.523808397807254,5.269994868095353,4.420780515504466,3.4801225563485434,3.5540722138620247,2.7946121824564165,3.567210374341923,4.131313502163758,4.012438457511803,4.9805442846814705,5.283922526743231,3.8143864106206755,4.2996199009889216,4.89312378064854,4.361938837761094,5.106448080828057,4.8072835956624544,3.354432131609847,3.894238787694546,5.018375022707591,5.172512316991511,4.972635945613572,4.863464825927086,4.390923328464493,4.684520483112134,3.5979598595963243,3.6375778773915193,4.584521274308219,3.4671822780272032,3.0957607536283125,2.9912978651193067,4.096178742112909,2.9356548156375957,2.4287252920928544,3.426123195867726,4.418085177996369,1.9696444701514726,2.9338750397583335,4.571835290544403,4.140335699376586,3.780115710852465,4.136522415692265
1.3465369731809962,4.289962445401342,4.780755246280766,4.524917793978508,4.846192715441075,4.5536737546588775,3.701543413625553,4.422918163029587,4.754123431493862,3.6343469289021937,3.9005407306532973,4.3348372090993355,4.011231783407048,4.265711788844235,4.448639948314177,3.691512103777678,4.545010939393049,4.5913659746477915,4.341885224160794,4.049954624213354,4.333901373716613,4.419290129316086,4.805376703210338,4.3724193685674715,3.834487486588256,3.6815093095001137,3.5531440181366487,3.7922118093065986,4.022391381144004,3.996499275879266,4.838912534740031,4.9931421667828,3.933581221939325,4.391377647154922,4.582916896594125,4.509789048542061,4.780813914199524,4.3799071784860075,3.5102522974677246,3.795850151465147,4.6692083227451215,4.847074829581249,4.598583895295111,4.848335653255494,4.36721232558822,4.627320928648688,3.8630332873737365,3.8419235136245145,4.526680111891305,3.636332583205652,3.355975238454137,3.27363201869856,3.9770671423933908,3.516958968933036,3.4451688748353444,3.811717079689057,4.418254235982332,2.8202142345158725,3.3075657170797643,4.105776932960609,4.0654878236621865,3.7367717501735087,4.036115393930325
1.2055672834660047,3.545467674725548,4.14719907345567,3.998127123406905,4.447696911760267,3.840039425506396,4.560798979473366,4.514730007389472,3.845530963691511,4.021030886492414,4.43053853256085,4.483661424707578,5.564734447385977,3.181582563475292,4.3604523537937645,4.739378851988183,3.737061252858678,3.790528937585666,4.2571404326836175,3.5857098245773185,5.329414847113492,4.083031684225079,3.419670484936946,4.106164204292492,4.322958200540448,4.04971538194665,5.051096240730624,4.443447262559229,3.689172024359849,3.840540570499919,4.223384108592071,4.046599418515967,4.194043893558821,4.162275151516259,3.6846915762753847,4.715911447682454,3.8242234753904416,3.086942941798451,4.203301724973345,3.4979237284001243,3.5664412373638563,3.852560057959244,3.5186672023745347,4.444394690647091,4.131762387370517,4.0613551025876555,4.517835982374415,4.371153932290016,4.3627482673497315,4.0477249708983205,3.767202236433336,3.9474584545658487,3.4699597938943367,5.099576983083735,5.5316269265152185,5.028101980847084,4.327671021153669,5.1101541398092944,3.997737879867688,2.703594851988127,3.5647680234645307,3.5904139386454457,3.522608148573938
1.5600265955304164,4.696113623100967,5.0447423313242,4.9294963977360915,4.905544608571556,4.796034404307374,3.1765150697507547,4.422912775240088,5.002673832518191,3.3365350014400725,4.180843558296541,4.63272524474263,3.4072470682756713,4.712579364472871,4.623446307288477,3.7611667793140517,4.953673119921014,5.089841300264556,4.735444088864321,4.516384441803237,4.110886529818418,4.759725200515575,5.272629587633174,4.6276477985562225,3.642651721854487,3.9234262094876815,3.1110219279887774,4.015143686054061,4.345232584998068,4.225695996285767,5.099789969032203,5.3796463709874525,4.137422997960289,4.3467426059832786,5.018067518306351,4.651696943870189,5.225618038400636,4.793653534008943,3.903274310962869,4.101945744562065,5.056895143838568,5.269532173881342,5.055325893897039,4.964210924158643,4.586257554003343,4.709902299121263,4.000152873053427,4.0303710254585,4.888342561163042,3.8079230363166356,3.293278703859532,3.3392629313625237,4.196949292537192,3.5465886109413116,2.809252179522455,4.061508408483636,4.688089802287131,2.6692129726108793,3.173732716559637,4.511745564171314,4.193088798338175,4.017199687700279,4.2121889765015466
1.221690101430084,3.758667384000785,4.1662529545756115,4.002361282883903,4.20325948170262,3.9464649827590805,3.2419581538108386,3.8991593318378808,4.090385323115751,3.1688484936852466,3.600808550720082,3.9210527684528755,3.610987834839782,3.690483966208256,3.942827986397115,3.4442501188940335,3.9723032960165443,4.041164253502176,3.915279396182889,3.6147840289870694,3.9113989942200442,3.9235476671181706,4.1179281329019055,3.869033535147232,3.3940477410245724,3.368845320304083,3.2476595557743058,3.509595990945819,3.570337226065065,3.5503755554032987,4.219517948225719,4.334989879107028,3.559994132735206,3.802247214502769,3.9978160030201217,4.0378640997977,4.164301590224516,3.7444760426222743,3.3203113767829335,3.3725620702660417,4.023756560971515,4.209178231683187,3.9864286172682837,4.221138533755505,3.8589748670148127,3.9889199934089117,3.546670161168074,3.5216736708343985,4.05418235253333,3.315613109381496,2.9992025116557675,3.0110728047191486,3.469420359726808,3.3720487282999128,3.19716670907322,3.6331125947263287,3.9442221688299126,2.8292554666889798,2.98391262889357,3.48246193822504,3.5204975325052805,3.3393720226813173,3.507015930728692
1.0491325884407572,3.444438183255324,3.707490135340623,3.498813967617537,3.5998897095623286,3.585331875933469,2.066031713176957,3.0467664842939417,3.824772541940757,2.2959002507855333,2.508615408571305,3.007337168543774,1.919403089710556,3.6055176306473564,3.1852858943622495,2.065591006659612,3.655190474171226,3.69936619861489,3.146263433521125,3.1457240990855326,2.4912021856309385,3.3180136767150246,4.1383085015819505,3.2354187656751536,2.4026915876238166,2.43038522185535,1.654686622460736,2.3619885473550997,3.035919968006541,2.9125259377416772,3.7385481760546857,4.03460374929086,2.6544323985796985,3.1787394845343537,3.7316977330678336,3.074176726302077,3.901139308416823,3.784914443381936,2.172801597291334,2.856857676626699,3.886968263044531,3.9627628772771564,3.8378650462089374,3.6137864240501254,3.2100791956016397,3.535156531702578,2.3950598499829168,2.452319423958252,3.309933562627356,2.3650252315528206,2.129029691545541,1.961087983479724,3.0742288417898505,1.6673173819579723,1.249627661191122,2.095535709263157,3.181476196041012,0.7929203745236127,1.9425123937631603,3.6468983361053504,3.1170818692370945,2.7348094498031967,3.1112626854321657
1.3076311983820437,3.75802407705811,4.0473337822901065,4.028140233708296,3.9570365476024434,3.806320128811123,2.797520587886333,3.7111737853716895,3.911483126003129,2.8280491901595037,3.7417816698298125,3.988737372526192,3.2111617521275657,3.6638343552460237,3.863507363264249,3.5157928223044976,3.9506829796330134,4.091476093591053,4.018845047679132,3.723713796796291,3.7067352782903344,3.9359374055679477,4.0294878857811085,3.8269036770833385,3.147945927126388,3.460165551463847,2.990376149713572,3.6305259934583085,3.5873289837360876,3.5240292628514194,4.0985841820371425,4.2501729464866465,3.589729085596878,3.5227148088544267,3.979935795522321,3.9811589190791423,4.134775229976026,3.6487248193775748,3.5995605390221828,3.392687806236054,3.9271956078870502,4.15176026234174,3.953159213619353,4.019677167366962,3.7932053817238893,3.7419842527012994,3.5953916956514234,3.590748729982577,4.109334777020112,3.3596509758826003,2.8662159857287857,3.0324221993477116,3.3742454381516946,3.5138858307532703,2.8919570225788216,3.874982857299537,3.9429225960743266,2.9820636132238647,2.8448798221444322,3.3737255583896455,3.3475563720948407,3.368253303615385,3.3724646772961617
1.7848606195480596,4.28025194547761,4.157016548880478,4.645054717818554,3.561451919450653,3.8236966002906905,1.3742527145698216,3.4292217671972316,3.827934468127046,1.8515892792191662,4.59325811002731,4.656509778867094,1.8962872934839017,4.1299038434765265,4.018261143340512,4.016268242978486,4.427363738096256,4.843611445307974,4.853495110050765,4.599304209775727,3.2344701168662295,4.466778499209897,4.355352355580025,4.137919715190746,2.5358540854360214,4.123443594531933,2.1757277565456703,4.379602211013087,4.095645871565864,3.842798365789436,4.204082602351493,4.550863554308624,4.059543146755543,2.933801879165432,4.48635246133366,4.188873414159548,4.62454158927208,3.892455045636968,4.913242968779453,3.8856667099021216,4.171740780860723,4.547714287183834,4.4268048770986805,3.7941363239688926,4.010351206632072,3.3438652538889633,4.078235140071988,4.1648470384276965,4.789846800881776,3.834130706381517,2.6439782793673157,3.3506781793008256,3.477054883993652,4.1924839413781445,1.8083566385344607,5.008865897981243,4.389742090239163,3.540047177571511,2.55842059741936,3.55541868687936,3.164517298568732,3.86856619735012,3.3332209421636105
1.103125865903,3.2376964842062317,3.731978626915279,3.6146205675722545,3.9412453273701122,3.4665282250832523,3.834051394232922,3.9467813392991724,3.489672561013381,3.4399479674957756,3.879374543238332,3.9626421421310383,4.639023053667836,2.9557065845603048,3.855889405692206,4.069833619369527,3.411581690043546,3.472303247676871,3.800436250813604,3.2577748975578054,4.544063475267436,3.6616909609426975,3.1943810481505275,3.661960189376362,3.712517470622905,3.5539505143176573,4.220170626061975,3.8706313508767027,3.3135525296594226,3.4152579409603945,3.7966120240786743,3.6914807669063676,3.683809084565412,3.6593463187404023,3.3780126846445166,4.135791282111325,3.506993240456478,2.8860153639276263,3.6840343031568614,3.140172994126105,3.2849384846898335,3.531576394257579,3.252217220779096,3.9479720672159764,3.6757976211115686,3.621450127733573,3.921610277999653,3.812575510580162,3.894834882537443,3.537001022492577,3.2534093942306703,3.408708846166491,3.120340192989538,4.331358022224026,4.5574757687512495,4.336889129921117,3.8427444187816757,4.248543415207984,3.419063145480886,2.558652183051328,3.187910539698853,3.2035711884045917,3.1599492257887305
1.7068658996619142,4.5606345993369,4.761026698124014,4.935171655134267,4.490660541673323,4.434780469935882,2.861943830139674,4.288528022559643,4.503379015452481,3.017691672259433,4.783387102536773,4.971358460086645,3.456205586794146,4.396529914291614,4.612151605932109,4.436319162977338,4.765425032020018,5.0337915090480845,5.046216542253891,4.6767242407717635,4.298854129838224,4.812632139634871,4.748258460924201,4.609561789473759,3.5393107593284836,4.366144000932051,3.3742747070623564,4.625767812983975,4.392855809601186,4.265112359176267,4.821731103717277,5.041271464463182,4.437765673286728,3.9225318363781585,4.802370434082156,4.798498083712591,4.973607308581614,4.277058828662828,4.800972520429438,4.160645308789189,4.62430610786135,4.955546565181652,4.74146594569828,4.626724701868979,4.538124597177879,4.219843042858787,4.48661090965265,4.50281857561683,5.088865064190834,4.182015972794617,3.3427121050060356,3.762856947261482,3.975430079070857,4.550293426393973,3.2147839261145004,5.109701117302046,4.813232357174198,3.944726976032597,3.3202994149467266,3.919049729383495,3.8392956907706,4.148842938451512,3.92043362027863
1.168672061523057,3.795912293826041,4.419577072623867,4.109288689461539,4.6986634418845,4.17702881829831,4.360682305208176,4.48197883716008,4.306694554545185,3.982456677336806,3.92959850585247,4.222244290402314,4.965178535825478,3.6268750763139206,4.332947627665829,4.035096601433126,4.028763122152455,4.020294376371251,4.0864757995433525,3.6135929096931694,4.850801577054169,4.110640136889801,4.051516225081911,4.142549316304677,4.151389636004613,3.677378262504998,4.381117809603141,3.8997061025230284,3.7236591252079325,3.8195177919484475,4.486375119328021,4.445471252794723,3.9178021615117355,4.366865300315795,4.01841020680337,4.518277722098061,4.190956936479541,3.6901233615392894,3.5215535210253925,3.51878869253543,4.06427903372841,4.258716191140535,3.9569189404199654,4.662675713075497,4.171262404114381,4.40511362464295,4.02722891371476,3.9292540990194924,4.265215899768036,3.6920914970767793,3.5601914433980424,3.486706081252186,3.683390556754047,4.071767148506948,4.602131842217019,4.099342093537943,4.240606465117318,3.7334408236373915,3.654450119815011,3.3811894318174462,3.8337522611499537,3.528704469222381,3.7686564925828496
1.5596767139734782,4.627691617389105,4.9875472939296674,4.8979920638332155,4.873059639115875,4.722892573777903,3.30273207048477,4.4640826201879475,4.899230574455188,3.40071340433364,4.3100466805370425,4.703314168516613,3.6434796912919722,4.591233000343161,4.647395202917535,3.9593371377561914,4.876544762349222,5.020364084881292,4.774457858858044,4.49659015740847,4.284037988549824,4.754349242348741,5.10651531125961,4.627560055155864,3.732006258763827,4.0221944001498064,3.3466504778313753,4.159584307093692,4.336791270908027,4.239641050605626,5.045674660053815,5.280946367841674,4.2174097401487725,4.3321056297162155,4.9282175683840785,4.721909547109094,5.128051229368971,4.63650498889794,4.064659361841505,4.0967845175855855,4.93078873870675,5.164602993938732,4.937319553270785,4.93475727193491,4.588678819825966,4.650316071694815,4.139659940434824,4.152747974306334,4.9132792951699455,3.908628901659235,3.3760936529000776,3.473455372923807,4.152652712279296,3.828496459926455,3.1271742092076678,4.300436341970348,4.718040613457178,3.0502950895830603,3.2970035310608914,4.334560022522075,4.1439768741767296,4.0347252538990785,4.164163270767753
1.275358234219311,4.511251025067935,5.244960255185805,4.73264742675224,5.550792244647612,5.033516907452112,4.767899867293162,5.037686364619708,5.298508869908704,4.482683705787647,3.9509437324723877,4.509900061791693,5.073957110549416,4.504159856767628,4.865047800041306,3.8869048352697675,4.8138948195372215,4.740451252834592,4.4380953462662855,4.089225202457397,5.040341071443458,4.657668890915286,5.161633129399223,4.706581276558362,4.541128578797611,3.7905873482737777,4.337674885494274,3.8792210210986076,4.227494540485682,4.287736280389983,5.311698166806086,5.3887492673966575,4.1563150476254345,5.136633770623507,4.840959745140052,4.913781080782633,5.067152682662526,4.728300843785538,3.310799701626026,3.98364623193107,5.052146757535704,5.182623968440994,4.870187005734758,5.475912357668132,4.743915716051515,5.306262591080385,4.078690971834343,4.0117584537583495,4.711794240360072,3.826852189528287,3.8319066599946177,3.499628590060233,4.358319282194517,3.6212854246463433,4.349720818807001,3.7356644328013724,4.6987466106261175,2.914626769578455,3.8119823818302114,4.450424117329242,4.5862682412504325,3.9172855296482525,4.488204380141698
